Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
496,127603,108248,41027,17408.259,8876.7789,2571.0762
497,128159,109677,42402,17408.259,8876.7789,2571.0762
498,131205,114722,45136,17408.259,8876.7789,2571.0762
499,137984,117566,45176,17408.259,8876.7789,2571.0762
500,136835,115690,43713,17408.259,8876.7789,2571.0762
501,133060,113226,42052,17408.259,8876.7789,2571.0762
502,128690,110152,40254,17408.259,8876.7789,2571.0762
503,122834,105949,37970,17408.259,8876.7789,2571.0762
504,116266,101008,35633,17408.259,8876.7789,2571.0762
505,109861,96694,33701,17408.259,8876.7789,2571.0762
506,105778,94386,32560,17408.259,8876.7789,2571.0762
507,103582,93078,31921,17408.259,8876.7789,2571.0762
508,103053,92647,31598,17408.259,8876.7789,2571.0762
509,103762,93009,31673,17408.259,8876.7789,2571.0762
510,106292,94512,32355,17408.259,8876.7789,2571.0762
511,110601,97169,33643,17408.259,8876.7789,2571.0762
512,116665,100651,34905,17408.259,8876.7789,2571.0762
513,124158,103871,36885,17408.259,8876.7789,2571.0762
514,129729,106568,38433,17408.259,8876.7789,2571.0762
515,131257,107388,39200,17408.259,8876.7789,2571.0762
516,130917,107253,39404,17408.259,8876.7789,2571.0762
517,131512,106820,39339,17408.259,8876.7789,2571.0762
518,131431,105983,39131,17408.259,8876.7789,2571.0762
519,130825,105135,38954,17408.259,8876.7789,2571.0762
520,130474,105092,39100,17408.259,8876.7789,2571.0762
521,131010,106823,40662,17408.259,8876.7789,2571.0762
522,134979,112158,43434,17408.259,8876.7789,2571.0762
523,142742,114969,43711,17408.259,8876.7789,2571.0762
524,143156,113952,42921,17408.259,8876.7789,2571.0762
525,139780,111790,41586,17408.259,8876.7789,2571.0762
526,133456,107732,39370,17408.259,8876.7789,2571.0762
527,126075,102196,36730,17408.259,8876.7789,2571.0762
528,117755,96502,33885,17408.259,8876.7789,2571.0762
529,109877,91541,31678,17408.259,8876.7789,2571.0762
530,105723,88863,30418,17408.259,8876.7789,2571.0762
531,103811,87612,29693,17408.259,8876.7789,2571.0762
532,103626,87520,29643,17408.259,8876.7789,2571.0762
533,105947,89393,30247,17408.259,8876.7789,2571.0762
534,112997,94912,32538,17408.259,8876.7789,2571.0762
535,126986,104594,37047,17408.259,8876.7789,2571.0762
536,136551,111478,39890,17408.259,8876.7789,2571.0762
537,137203,112225,40695,17408.259,8876.7789,2571.0762
538,138381,112223,41275,17408.259,8876.7789,2571.0762
539,139811,112452,41781,17408.259,8876.7789,2571.0762
540,139898,111849,41902,17408.259,8876.7789,2571.0762
541,139463,111126,41681,17408.259,8876.7789,2571.0762
542,138470,110368,41500,17408.259,8876.7789,2571.0762
543,137213,109406,41170,17408.259,8876.7789,2571.0762
544,136442,108915,41236,17408.259,8876.7789,2571.0762
545,136294,110686,42776,17408.259,8876.7789,2571.0762
546,139410,115311,45191,17408.259,8876.7789,2571.0762
547,147838,116916,44856,17408.259,8876.7789,2571.0762
548,148645,115269,43682,17408.259,8876.7789,2571.0762
549,144576,112467,41826,17408.259,8876.7789,2571.0762
550,137509,107499,39080,17408.259,8876.7789,2571.0762
551,127998,100109,35626,17408.259,8876.7789,2571.0762
552,117834,93371,32262,17408.259,8876.7789,2571.0762
553,109702,87578,29930,17408.259,8876.7789,2571.0762
554,105344,84761,28454,17408.259,8876.7789,2571.0762
555,103838,83321,27750,17408.259,8876.7789,2571.0762
556,103684,83222,27534,17408.259,8876.7789,2571.0762
557,105744,85219,28139,17408.259,8876.7789,2571.0762
558,113414,91094,30376,17408.259,8876.7789,2571.0762
559,128564,101650,34932,17408.259,8876.7789,2571.0762
560,138417,108464,37927,17408.259,8876.7789,2571.0762
561,138048,108304,38641,17408.259,8876.7789,2571.0762
562,136898,106852,38818,17408.259,8876.7789,2571.0762
563,135866,105734,39044,17408.259,8876.7789,2571.0762
564,134452,104823,38963,17408.259,8876.7789,2571.0762
565,133020,103795,38574,17408.259,8876.7789,2571.0762
566,132152,103009,38525,17408.259,8876.7789,2571.0762
567,131022,101874,37967,17408.259,8876.7789,2571.0762
568,130169,101552,38530,17408.259,8876.7789,2571.0762
569,130350,103200,40117,17408.259,8876.7789,2571.0762
570,132882,108887,43306,17408.259,8876.7789,2571.0762
571,143707,113371,43625,17408.259,8876.7789,2571.0762
572,145737,112797,42440,17408.259,8876.7789,2571.0762
573,143139,110914,40586,17408.259,8876.7789,2571.0762
574,137548,106945,38060,17408.259,8876.7789,2571.0762
575,129412,100806,34933,17408.259,8876.7789,2571.0762
576,120441,94542,31840,17408.259,8876.7789,2571.0762
577,113518,89891,29705,17408.259,8876.7789,2571.0762
578,109966,87716,28563,17408.259,8876.7789,2571.0762
579,108724,86709,28001,17408.259,8876.7789,2571.0762
580,108935,87109,27897,17408.259,8876.7789,2571.0762
581,111614,89406,28551,17408.259,8876.7789,2571.0762
582,119863,95802,30927,17408.259,8876.7789,2571.0762
583,135594,106425,35611,17408.259,8876.7789,2571.0762
584,144638,113010,38695,17408.259,8876.7789,2571.0762
585,143392,112515,39374,17408.259,8876.7789,2571.0762
586,140077,110459,39765,17408.259,8876.7789,2571.0762
587,138201,108849,40026,17408.259,8876.7789,2571.0762
588,136450,106944,39997,17408.259,8876.7789,2571.0762
589,135183,105257,39754,17408.259,8876.7789,2571.0762
590,134334,103899,39648,17408.259,8876.7789,2571.0762
591,133361,102819,39306,17408.259,8876.7789,2571.0762
592,132720,102573,39357,17408.259,8876.7789,2571.0762
593,133178,104928,40919,17408.259,8876.7789,2571.0762
594,135978,111446,44276,17408.259,8876.7789,2571.0762
595,145512,115061,44667,17408.259,8876.7789,2571.0762
596,146559,113932,43465,17408.259,8876.7789,2571.0762
597,142819,111934,41656,17408.259,8876.7789,2571.0762
598,136507,107732,39065,17408.259,8876.7789,2571.0762
599,127268,101199,35704,17408.259,8876.7789,2571.0762
600,117269,94071,32635,17408.259,8876.7789,2571.0762
601,109355,89071,30509,17408.259,8876.7789,2571.0762
602,104726,86422,29285,17408.259,8876.7789,2571.0762
603,102286,85138,28678,17408.259,8876.7789,2571.0762
604,101420,84952,28550,17408.259,8876.7789,2571.0762
605,103021,86816,29229,17408.259,8876.7789,2571.0762
606,109396,92546,31494,17408.259,8876.7789,2571.0762
607,123297,102645,36156,17408.259,8876.7789,2571.0762
608,131688,109218,39110,17408.259,8876.7789,2571.0762
609,131337,109387,39717,17408.259,8876.7789,2571.0762
610,132469,108926,39969,17408.259,8876.7789,2571.0762
611,134101,108720,40163,17408.259,8876.7789,2571.0762
612,134845,107900,40178,17408.259,8876.7789,2571.0762
613,134848,106958,40090,17408.259,8876.7789,2571.0762
614,134500,106245,40237,17408.259,8876.7789,2571.0762
615,134090,105288,40176,17408.259,8876.7789,2571.0762
616,133416,105097,40566,17408.259,8876.7789,2571.0762
617,134263,106856,42300,17408.259,8876.7789,2571.0762
618,137053,111550,44912,17408.259,8876.7789,2571.0762
619,144318,113159,44843,17408.259,8876.7789,2571.0762
620,144465,111518,43450,17408.259,8876.7789,2571.0762
621,140228,108569,41602,17408.259,8876.7789,2571.0762
622,133628,103845,38964,17408.259,8876.7789,2571.0762
623,124018,97141,35705,17408.259,8876.7789,2571.0762
624,113779,89835,32597,17408.259,8876.7789,2571.0762
625,105680,84603,30406,17408.259,8876.7789,2571.0762
626,101150,81630,29091,17408.259,8876.7789,2571.0762
627,98813,79894,28385,17408.259,8876.7789,2571.0762
628,97924,79385,28091,17408.259,8876.7789,2571.0762
629,99679,80687,28614,17408.259,8876.7789,2571.0762
630,106007,85713,30699,17408.259,8876.7789,2571.0762
631,119890,95484,34883,17408.259,8876.7789,2571.0762
632,129951,102402,38098,17408.259,8876.7789,2571.0762
633,131325,103447,39287,17408.259,8876.7789,2571.0762
634,133128,103957,40023,17408.259,8876.7789,2571.0762
635,134288,104460,40564,17408.259,8876.7789,2571.0762
636,134338,104253,40772,17408.259,8876.7789,2571.0762
637,133163,103345,40627,17408.259,8876.7789,2571.0762
638,132053,102444,40438,17408.259,8876.7789,2571.0762
639,130096,100881,39990,17408.259,8876.7789,2571.0762
640,128350,99829,39915,17408.259,8876.7789,2571.0762
641,127619,100748,41055,17408.259,8876.7789,2571.0762
642,129745,105116,42852,17408.259,8876.7789,2571.0762
643,137843,108635,42614,17408.259,8876.7789,2571.0762
644,138585,107017,41124,17408.259,8876.7789,2571.0762
645,135997,104718,39408,17408.259,8876.7789,2571.0762
646,132531,101777,37462,17408.259,8876.7789,2571.0762
647,127291,97015,34902,17408.259,8876.7789,2571.0762
648,120967,91454,32191,17408.259,8876.7789,2571.0762
649,115233,87146,30036,17408.259,8876.7789,2571.0762
650,112112,84474,28706,17408.259,8876.7789,2571.0762
651,110959,83197,27913,17408.259,8876.7789,2571.0762
652,111449,82992,27616,17408.259,8876.7789,2571.0762
653,113420,84021,27757,17408.259,8876.7789,2571.0762
654,117243,86457,28656,17408.259,8876.7789,2571.0762
655,124086,90700,30381,17408.259,8876.7789,2571.0762
656,131644,95381,32255,17408.259,8876.7789,2571.0762
657,137605,98601,34389,17408.259,8876.7789,2571.0762
658,138285,99675,35907,17408.259,8876.7789,2571.0762
659,135621,99201,36499,17408.259,8876.7789,2571.0762
660,132191,97883,36331,17408.259,8876.7789,2571.0762
661,128619,96376,35828,17408.259,8876.7789,2571.0762
662,125221,94412,35250,17408.259,8876.7789,2571.0762
663,122331,92378,34847,17408.259,8876.7789,2571.0762
664,120669,91572,34932,17408.259,8876.7789,2571.0762
665,120618,92945,36342,17408.259,8876.7789,2571.0762
666,124034,98571,39566,17408.259,8876.7789,2571.0762
667,134144,103971,40256,17408.259,8876.7789,2571.0762
668,136121,103569,39110,17408.259,8876.7789,2571.0762
669,134561,102019,37737,17408.259,8876.7789,2571.0762
670,131992,99847,36087,17408.259,8876.7789,2571.0762
671,127908,95981,34060,17408.259,8876.7789,2571.0762
672,122783,91614,31888,17408.259,8876.7789,2571.0762
673,118061,87917,30015,17408.259,8876.7789,2571.0762
674,115552,85729,28814,17408.259,8876.7789,2571.0762
675,115082,84587,28023,17408.259,8876.7789,2571.0762
676,115870,84502,27733,17408.259,8876.7789,2571.0762
677,118093,85328,27769,17408.259,8876.7789,2571.0762
678,121804,87407,28335,17408.259,8876.7789,2571.0762
679,128151,90537,29583,17408.259,8876.7789,2571.0762
680,135511,93903,30882,17408.259,8876.7789,2571.0762
681,142636,96339,32756,17408.259,8876.7789,2571.0762
682,142391,96692,34229,17408.259,8876.7789,2571.0762
683,136967,96173,35159,17408.259,8876.7789,2571.0762
684,130814,95236,35562,17408.259,8876.7789,2571.0762
685,127032,94532,35669,17408.259,8876.7789,2571.0762
686,124050,93360,35562,17408.259,8876.7789,2571.0762
687,121301,92040,35293,17408.259,8876.7789,2571.0762
688,119470,92282,35401,17408.259,8876.7789,2571.0762
689,120392,94527,37002,17408.259,8876.7789,2571.0762
690,125196,101094,40560,17408.259,8876.7789,2571.0762
691,137851,107428,41355,17408.259,8876.7789,2571.0762
692,143247,108352,40713,17408.259,8876.7789,2571.0762
693,143479,107159,39419,17408.259,8876.7789,2571.0762
694,140744,103823,37266,17408.259,8876.7789,2571.0762
695,134834,98958,34570,17408.259,8876.7789,2571.0762
696,127761,93823,31902,17408.259,8876.7789,2571.0762
697,122726,90026,29912,17408.259,8876.7789,2571.0762
698,121000,88234,28792,17408.259,8876.7789,2571.0762
699,121383,88020,28304,17408.259,8876.7789,2571.0762
700,123293,88713,28340,17408.259,8876.7789,2571.0762
701,128040,91639,29123,17408.259,8876.7789,2571.0762
702,138237,98359,31605,17408.259,8876.7789,2571.0762
703,156408,109394,36369,17408.259,8876.7789,2571.0762
704,166884,115921,39107,17408.259,8876.7789,2571.0762
705,163811,115230,39774,17408.259,8876.7789,2571.0762
706,154931,113317,40229,17408.259,8876.7789,2571.0762
707,146703,111817,40486,17408.259,8876.7789,2571.0762
708,140315,109811,40542,17408.259,8876.7789,2571.0762
709,135401,107612,40348,17408.259,8876.7789,2571.0762
710,131823,105635,40174,17408.259,8876.7789,2571.0762
711,128909,103628,39810,17408.259,8876.7789,2571.0762
712,126954,102430,39897,17408.259,8876.7789,2571.0762
713,127002,103582,41204,17408.259,8876.7789,2571.0762
714,130600,109376,44647,17408.259,8876.7789,2571.0762
715,143203,114497,45172,17408.259,8876.7789,2571.0762
716,147690,114352,44343,17408.259,8876.7789,2571.0762
717,146724,112413,42821,17408.259,8876.7789,2571.0762
718,141889,107965,40104,17408.259,8876.7789,2571.0762
719,134561,101139,36764,17408.259,8876.7789,2571.0762
720,125603,94077,33458,17408.259,8876.7789,2571.0762
721,119433,89137,31242,17408.259,8876.7789,2571.0762
722,116849,86191,29840,17408.259,8876.7789,2571.0762
723,116197,85005,29189,17408.259,8876.7789,2571.0762
724,117165,84912,29002,17408.259,8876.7789,2571.0762
725,120457,86774,29595,17408.259,8876.7789,2571.0762
726,129399,92820,31919,17408.259,8876.7789,2571.0762
727,145687,103403,36562,17408.259,8876.7789,2571.0762
728,154531,108763,39209,17408.259,8876.7789,2571.0762
729,150452,107379,39721,17408.259,8876.7789,2571.0762
730,143840,104898,39796,17408.259,8876.7789,2571.0762
731,138515,102886,39685,17408.259,8876.7789,2571.0762
732,134328,100808,39343,17408.259,8876.7789,2571.0762
733,131284,98890,38888,17408.259,8876.7789,2571.0762
734,129304,97533,38467,17408.259,8876.7789,2571.0762
735,127594,95977,38023,17408.259,8876.7789,2571.0762
736,126173,95271,37982,17408.259,8876.7789,2571.0762
737,126571,96325,39168,17408.259,8876.7789,2571.0762
738,129085,101386,42375,17408.259,8876.7789,2571.0762
739,139567,106284,43146,17408.259,8876.7789,2571.0762
740,142550,105524,41973,17408.259,8876.7789,2571.0762
741,139706,103129,40088,17408.259,8876.7789,2571.0762
742,134035,98974,37563,17408.259,8876.7789,2571.0762
743,125212,92395,34261,17408.259,8876.7789,2571.0762
744,115527,85621,31157,17408.259,8876.7789,2571.0762
745,108369,80836,29047,17408.259,8876.7789,2571.0762
746,104425,78268,27793,17408.259,8876.7789,2571.0762
747,102680,76897,27143,17408.259,8876.7789,2571.0762
748,102274,76612,27048,17408.259,8876.7789,2571.0762
749,104089,78163,27644,17408.259,8876.7789,2571.0762
750,111502,83635,29945,17408.259,8876.7789,2571.0762
751,126173,93789,34492,17408.259,8876.7789,2571.0762
752,134423,100010,37502,17408.259,8876.7789,2571.0762
753,132659,99959,38139,17408.259,8876.7789,2571.0762
754,130843,99179,38454,17408.259,8876.7789,2571.0762
755,130543,98803,38555,17408.259,8876.7789,2571.0762
756,129928,97731,38460,17408.259,8876.7789,2571.0762
757,129324,96359,38210,17408.259,8876.7789,2571.0762
758,129087,95436,38029,17408.259,8876.7789,2571.0762
759,128845,94516,37560,17408.259,8876.7789,2571.0762
760,128835,93735,37512,17408.259,8876.7789,2571.0762
761,129787,94609,38615,17408.259,8876.7789,2571.0762
762,132974,99399,41683,17408.259,8876.7789,2571.0762
763,140593,104456,42379,17408.259,8876.7789,2571.0762
764,140810,103709,41247,17408.259,8876.7789,2571.0762
765,136765,101631,39482,17408.259,8876.7789,2571.0762
766,130765,97730,37019,17408.259,8876.7789,2571.0762
767,121465,91486,33827,17408.259,8876.7789,2571.0762
768,110972,85006,30710,17408.259,8876.7789,2571.0762
769,103199,80211,28701,17408.259,8876.7789,2571.0762
770,98674,77626,27555,17408.259,8876.7789,2571.0762
771,96001,76402,26986,17408.259,8876.7789,2571.0762
772,95395,76380,26878,17408.259,8876.7789,2571.0762
773,97424,77443,27566,17408.259,8876.7789,2571.0762
774,104183,83974,29977,17408.259,8876.7789,2571.0762
775,118553,94818,34735,17408.259,8876.7789,2571.0762
776,128044,101596,37742,17408.259,8876.7789,2571.0762
777,127797,101911,38621,17408.259,8876.7789,2571.0762
778,128149,101958,39126,17408.259,8876.7789,2571.0762
779,128591,101951,39508,17408.259,8876.7789,2571.0762
780,128757,99956,39632,17408.259,8876.7789,2571.0762
781,128456,100105,39528,17408.259,8876.7789,2571.0762
782,128517,99234,39489,17408.259,8876.7789,2571.0762
783,127968,98216,39330,17408.259,8876.7789,2571.0762
784,127520,97827,39677,17408.259,8876.7789,2571.0762
785,127131,99785,41321,17408.259,8876.7789,2571.0762
786,128509,104665,43921,17408.259,8876.7789,2571.0762
787,137638,109252,44236,17408.259,8876.7789,2571.0762
788,140135,109155,43108,17408.259,8876.7789,2571.0762
789,137594,107328,41354,17408.259,8876.7789,2571.0762
790,132144,103603,38900,17408.259,8876.7789,2571.0762
791,123653,97609,35740,17408.259,8876.7789,2571.0762
792,114414,91600,32706,17408.259,8876.7789,2571.0762
793,107342,87301,30666,17408.259,8876.7789,2571.0762
794,104107,85053,29553,17408.259,8876.7789,2571.0762
795,102747,84379,29032,17408.259,8876.7789,2571.0762
796,103327,84873,28948,17408.259,8876.7789,2571.0762
797,105944,87094,29668,17408.259,8876.7789,2571.0762
798,114155,93713,32018,17408.259,8876.7789,2571.0762
799,129563,104400,36684,17408.259,8876.7789,2571.0762
800,139518,110747,39364,17408.259,8876.7789,2571.0762
801,138737,109972,40017,17408.259,8876.7789,2571.0762
802,136382,107680,40230,17408.259,8876.7789,2571.0762
803,134770,105574,40256,17408.259,8876.7789,2571.0762
804,132646,103102,39946,17408.259,8876.7789,2571.0762
805,130359,100683,39446,17408.259,8876.7789,2571.0762
806,128599,98791,39054,17408.259,8876.7789,2571.0762
807,126660,97029,38655,17408.259,8876.7789,2571.0762
808,125155,95859,38642,17408.259,8876.7789,2571.0762
809,125252,96838,39697,17408.259,8876.7789,2571.0762
810,128130,101530,42344,17408.259,8876.7789,2571.0762
811,136869,106815,42879,17408.259,8876.7789,2571.0762
812,137321,106081,41594,17408.259,8876.7789,2571.0762
813,134403,104482,40005,17408.259,8876.7789,2571.0762
814,130429,102240,38034,17408.259,8876.7789,2571.0762
815,124543,97530,35425,17408.259,8876.7789,2571.0762
816,117077,92234,32621,17408.259,8876.7789,2571.0762
817,110100,87806,30444,17408.259,8876.7789,2571.0762
818,105350,85059,29100,17408.259,8876.7789,2571.0762
819,102559,83936,28267,17408.259,8876.7789,2571.0762
820,101364,83584,27939,17408.259,8876.7789,2571.0762
821,101619,84194,28085,17408.259,8876.7789,2571.0762
822,103701,86232,28930,17408.259,8876.7789,2571.0762
823,108114,89811,30693,17408.259,8876.7789,2571.0762
824,113260,93956,32465,17408.259,8876.7789,2571.0762
825,119733,97094,34467,17408.259,8876.7789,2571.0762
826,125667,99222,35879,17408.259,8876.7789,2571.0762
