Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
13734,137542,100871,36499,17408.259,8876.7789,2571.0762
13735,143328,107580,39860,17408.259,8876.7789,2571.0762
13736,151503,115502,43304,17408.259,8876.7789,2571.0762
13737,164078,123328,46127,17408.259,8876.7789,2571.0762
13738,177957,130715,48513,17408.259,8876.7789,2571.0762
13739,191526,137464,50434,17408.259,8876.7789,2571.0762
13740,203639,142835,51952,17408.259,8876.7789,2571.0762
13741,212729,146779,52905,17408.259,8876.7789,2571.0762
13742,218925,148989,53405,17408.259,8876.7789,2571.0762
13743,218749,150560,53758,17408.259,8876.7789,2571.0762
13744,222556,151148,53991,17408.259,8876.7789,2571.0762
13745,220706,149351,53954,17408.259,8876.7789,2571.0762
13746,216028,144481,53191,17408.259,8876.7789,2571.0762
13747,208352,138217,51845,17408.259,8876.7789,2571.0762
13748,199800,132813,50147,17408.259,8876.7789,2571.0762
13749,191806,128955,48861,17408.259,8876.7789,2571.0762
13750,183680,120824,46710,17408.259,8876.7789,2571.0762
13751,171052,110643,43156,17408.259,8876.7789,2571.0762
13752,157854,102030,39566,17408.259,8876.7789,2571.0762
13753,146475,95068,36740,17408.259,8876.7789,2571.0762
13754,137127,90319,34738,17408.259,8876.7789,2571.0762
13755,130272,87144,33416,17408.259,8876.7789,2571.0762
13756,125669,85547,32658,17408.259,8876.7789,2571.0762
13757,123434,85642,32560,17408.259,8876.7789,2571.0762
13758,123277,86378,32920,17408.259,8876.7789,2571.0762
13759,125031,90691,34434,17408.259,8876.7789,2571.0762
13760,131466,98705,37125,17408.259,8876.7789,2571.0762
13761,145084,107066,40083,17408.259,8876.7789,2571.0762
13762,160483,114694,42454,17408.259,8876.7789,2571.0762
13763,175141,120639,44139,17408.259,8876.7789,2571.0762
13764,187192,124223,45055,17408.259,8876.7789,2571.0762
13765,196386,126740,45507,17408.259,8876.7789,2571.0762
13766,203653,128376,45453,17408.259,8876.7789,2571.0762
13767,209284,129471,45196,17408.259,8876.7789,2571.0762
13768,212852,130083,44746,17408.259,8876.7789,2571.0762
13769,213825,129755,44277,17408.259,8876.7789,2571.0762
13770,211166,127275,43976,17408.259,8876.7789,2571.0762
13771,205194,123168,43374,17408.259,8876.7789,2571.0762
13772,197334,119116,42689,17408.259,8876.7789,2571.0762
13773,189533,115585,42038,17408.259,8876.7789,2571.0762
13774,180623,108333,40290,17408.259,8876.7789,2571.0762
13775,167938,100149,37687,17408.259,8876.7789,2571.0762
13776,154696,92633,34909,17408.259,8876.7789,2571.0762
13777,142603,86509,32650,17408.259,8876.7789,2571.0762
13778,133215,82158,31129,17408.259,8876.7789,2571.0762
13779,126761,79440,30181,17408.259,8876.7789,2571.0762
13780,121972,77663,29584,17408.259,8876.7789,2571.0762
13781,119224,77233,29457,17408.259,8876.7789,2571.0762
13782,118004,76789,29516,17408.259,8876.7789,2571.0762
13783,118925,79837,30415,17408.259,8876.7789,2571.0762
13784,125019,87377,32609,17408.259,8876.7789,2571.0762
13785,138941,95296,35350,17408.259,8876.7789,2571.0762
13786,154792,102572,37649,17408.259,8876.7789,2571.0762
13787,169471,108579,39185,17408.259,8876.7789,2571.0762
13788,181980,113840,40398,17408.259,8876.7789,2571.0762
13789,192201,117685,41234,17408.259,8876.7789,2571.0762
13790,200082,121069,41854,17408.259,8876.7789,2571.0762
13791,204403,123636,42309,17408.259,8876.7789,2571.0762
13792,206602,125930,42768,17408.259,8876.7789,2571.0762
13793,207521,127029,43420,17408.259,8876.7789,2571.0762
13794,205635,126049,43842,17408.259,8876.7789,2571.0762
13795,199732,123027,43366,17408.259,8876.7789,2571.0762
13796,192852,119784,42690,17408.259,8876.7789,2571.0762
13797,186130,117826,42329,17408.259,8876.7789,2571.0762
13798,178064,110884,40590,17408.259,8876.7789,2571.0762
13799,164951,102242,37553,17408.259,8876.7789,2571.0762
13800,150960,94175,34530,17408.259,8876.7789,2571.0762
13801,139470,88579,32237,17408.259,8876.7789,2571.0762
13802,131042,85021,30813,17408.259,8876.7789,2571.0762
13803,125306,83070,29912,17408.259,8876.7789,2571.0762
13804,122656,83388,29770,17408.259,8876.7789,2571.0762
13805,123535,87059,30595,17408.259,8876.7789,2571.0762
13806,128466,92600,32580,17408.259,8876.7789,2571.0762
13807,135523,99807,35929,17408.259,8876.7789,2571.0762
13808,143437,107878,39558,17408.259,8876.7789,2571.0762
13809,155027,115695,42518,17408.259,8876.7789,2571.0762
13810,168464,123665,44904,17408.259,8876.7789,2571.0762
13811,181174,130567,46954,17408.259,8876.7789,2571.0762
13812,192800,136348,48416,17408.259,8876.7789,2571.0762
13813,201940,141160,49663,17408.259,8876.7789,2571.0762
13814,208159,144781,50863,17408.259,8876.7789,2571.0762
13815,211883,146813,51557,17408.259,8876.7789,2571.0762
13816,213244,147863,52008,17408.259,8876.7789,2571.0762
13817,212097,147623,52069,17408.259,8876.7789,2571.0762
13818,207840,144305,51130,17408.259,8876.7789,2571.0762
13819,201439,139233,49479,17408.259,8876.7789,2571.0762
13820,194942,135454,48264,17408.259,8876.7789,2571.0762
13821,189347,131928,47409,17408.259,8876.7789,2571.0762
13822,181269,122768,44728,17408.259,8876.7789,2571.0762
13823,167433,111805,40657,17408.259,8876.7789,2571.0762
13824,153241,102766,36847,17408.259,8876.7789,2571.0762
13825,141345,95796,34113,17408.259,8876.7789,2571.0762
13826,133012,91163,32303,17408.259,8876.7789,2571.0762
13827,127633,88326,31281,17408.259,8876.7789,2571.0762
13828,124678,87947,30989,17408.259,8876.7789,2571.0762
13829,125363,90944,31826,17408.259,8876.7789,2571.0762
13830,129816,96249,33905,17408.259,8876.7789,2571.0762
13831,136625,102487,37275,17408.259,8876.7789,2571.0762
13832,144225,109418,40874,17408.259,8876.7789,2571.0762
13833,153391,116592,43684,17408.259,8876.7789,2571.0762
13834,163564,123731,45807,17408.259,8876.7789,2571.0762
13835,173925,130001,47553,17408.259,8876.7789,2571.0762
13836,183714,135250,48635,17408.259,8876.7789,2571.0762
13837,191539,140055,49471,17408.259,8876.7789,2571.0762
13838,197207,143579,50204,17408.259,8876.7789,2571.0762
13839,200432,145329,50399,17408.259,8876.7789,2571.0762
13840,202024,146066,50099,17408.259,8876.7789,2571.0762
13841,201292,145346,49381,17408.259,8876.7789,2571.0762
13842,199729,142153,48241,17408.259,8876.7789,2571.0762
13843,195171,137128,46897,17408.259,8876.7789,2571.0762
13844,190420,133189,46435,17408.259,8876.7789,2571.0762
13845,185263,129211,45959,17408.259,8876.7789,2571.0762
13846,178002,120124,43404,17408.259,8876.7789,2571.0762
13847,165026,109510,39803,17408.259,8876.7789,2571.0762
13848,150871,100279,36391,17408.259,8876.7789,2571.0762
13849,139752,93766,33839,17408.259,8876.7789,2571.0762
13850,131205,89452,32106,17408.259,8876.7789,2571.0762
13851,125747,86788,31239,17408.259,8876.7789,2571.0762
13852,123118,86447,31041,17408.259,8876.7789,2571.0762
13853,123885,89477,31975,17408.259,8876.7789,2571.0762
13854,128666,94915,34242,17408.259,8876.7789,2571.0762
13855,135816,101209,37717,17408.259,8876.7789,2571.0762
13856,143485,108097,41346,17408.259,8876.7789,2571.0762
13857,153661,115013,44338,17408.259,8876.7789,2571.0762
13858,165076,122073,46781,17408.259,8876.7789,2571.0762
13859,177814,128594,48668,17408.259,8876.7789,2571.0762
13860,191136,133317,49904,17408.259,8876.7789,2571.0762
13861,201411,137208,50876,17408.259,8876.7789,2571.0762
13862,210287,140379,51522,17408.259,8876.7789,2571.0762
13863,215683,142665,51681,17408.259,8876.7789,2571.0762
13864,217946,144095,51539,17408.259,8876.7789,2571.0762
13865,217932,143946,51399,17408.259,8876.7789,2571.0762
13866,214198,141171,50711,17408.259,8876.7789,2571.0762
13867,207774,136492,49672,17408.259,8876.7789,2571.0762
13868,200341,132441,48579,17408.259,8876.7789,2571.0762
13869,193596,128695,47667,17408.259,8876.7789,2571.0762
13870,185128,119555,45189,17408.259,8876.7789,2571.0762
13871,171005,108812,41301,17408.259,8876.7789,2571.0762
13872,156730,99547,37689,17408.259,8876.7789,2571.0762
13873,144727,92676,35118,17408.259,8876.7789,2571.0762
13874,136020,88430,33384,17408.259,8876.7789,2571.0762
13875,129765,85754,32342,17408.259,8876.7789,2571.0762
13876,126583,85407,32079,17408.259,8876.7789,2571.0762
13877,126893,88608,32907,17408.259,8876.7789,2571.0762
13878,130874,93856,35061,17408.259,8876.7789,2571.0762
13879,137659,100755,38639,17408.259,8876.7789,2571.0762
13880,145749,109062,42692,17408.259,8876.7789,2571.0762
13881,157617,117835,46304,17408.259,8876.7789,2571.0762
13882,171430,126549,49333,17408.259,8876.7789,2571.0762
13883,186191,134469,51836,17408.259,8876.7789,2571.0762
13884,199690,141261,53687,17408.259,8876.7789,2571.0762
13885,210360,147257,55012,17408.259,8876.7789,2571.0762
13886,217232,151644,56054,17408.259,8876.7789,2571.0762
13887,220245,154444,57378,17408.259,8876.7789,2571.0762
13888,220441,155323,57911,17408.259,8876.7789,2571.0762
13889,218733,154863,57875,17408.259,8876.7789,2571.0762
13890,214571,151890,57322,17408.259,8876.7789,2571.0762
13891,206857,146483,55852,17408.259,8876.7789,2571.0762
13892,199055,141833,54334,17408.259,8876.7789,2571.0762
13893,192060,137101,53142,17408.259,8876.7789,2571.0762
13894,183245,127454,50331,17408.259,8876.7789,2571.0762
13895,169584,116248,46016,17408.259,8876.7789,2571.0762
13896,155970,106457,41902,17408.259,8876.7789,2571.0762
13897,143515,98999,38825,17408.259,8876.7789,2571.0762
13898,134696,93921,36724,17408.259,8876.7789,2571.0762
13899,128738,90814,35403,17408.259,8876.7789,2571.0762
13900,125125,90038,34854,17408.259,8876.7789,2571.0762
13901,125466,92983,35488,17408.259,8876.7789,2571.0762
13902,129324,98035,37507,17408.259,8876.7789,2571.0762
13903,135871,104794,41089,17408.259,8876.7789,2571.0762
13904,143373,113601,45200,17408.259,8876.7789,2571.0762
13905,153784,122982,48986,17408.259,8876.7789,2571.0762
13906,166126,132430,52335,17408.259,8876.7789,2571.0762
13907,178035,140993,55287,17408.259,8876.7789,2571.0762
13908,188503,147922,57466,17408.259,8876.7789,2571.0762
13909,195797,153224,59036,17408.259,8876.7789,2571.0762
13910,201033,156283,60278,17408.259,8876.7789,2571.0762
13911,204040,157595,61001,17408.259,8876.7789,2571.0762
13912,205064,157770,61277,17408.259,8876.7789,2571.0762
13913,203226,156105,61028,17408.259,8876.7789,2571.0762
13914,198834,151565,59832,17408.259,8876.7789,2571.0762
13915,192243,145971,57944,17408.259,8876.7789,2571.0762
13916,185506,141606,56154,17408.259,8876.7789,2571.0762
13917,180207,137429,54824,17408.259,8876.7789,2571.0762
13918,173846,128615,52146,17408.259,8876.7789,2571.0762
13919,162238,118455,48083,17408.259,8876.7789,2571.0762
13920,149766,109002,44035,17408.259,8876.7789,2571.0762
13921,138691,101634,40730,17408.259,8876.7789,2571.0762
13922,130509,96556,38484,17408.259,8876.7789,2571.0762
13923,124762,92806,36894,17408.259,8876.7789,2571.0762
13924,120830,90936,35954,17408.259,8876.7789,2571.0762
13925,119297,90853,35645,17408.259,8876.7789,2571.0762
13926,119763,91537,35894,17408.259,8876.7789,2571.0762
13927,122338,95565,37752,17408.259,8876.7789,2571.0762
13928,128789,104668,41504,17408.259,8876.7789,2571.0762
13929,141294,114693,45897,17408.259,8876.7789,2571.0762
13930,155292,124745,49762,17408.259,8876.7789,2571.0762
13931,168473,132720,52826,17408.259,8876.7789,2571.0762
13932,180179,139057,54929,17408.259,8876.7789,2571.0762
13933,189214,143060,56152,17408.259,8876.7789,2571.0762
13934,195803,145482,56827,17408.259,8876.7789,2571.0762
13935,200391,147056,57189,17408.259,8876.7789,2571.0762
13936,201743,146565,57307,17408.259,8876.7789,2571.0762
13937,201596,143823,56906,17408.259,8876.7789,2571.0762
13938,198284,140335,56008,17408.259,8876.7789,2571.0762
13939,192242,135515,54527,17408.259,8876.7789,2571.0762
13940,185354,132333,53198,17408.259,8876.7789,2571.0762
13941,179903,129199,52269,17408.259,8876.7789,2571.0762
13942,173241,122250,50048,17408.259,8876.7789,2571.0762
13943,161931,113722,46806,17408.259,8876.7789,2571.0762
13944,150133,105599,43412,17408.259,8876.7789,2571.0762
13945,139874,99221,40753,17408.259,8876.7789,2571.0762
13946,131638,94804,38824,17408.259,8876.7789,2571.0762
13947,125658,91830,37580,17408.259,8876.7789,2571.0762
13948,121776,90001,36817,17408.259,8876.7789,2571.0762
13949,119806,89810,36620,17408.259,8876.7789,2571.0762
13950,119146,89725,36699,17408.259,8876.7789,2571.0762
13951,120751,92804,37848,17408.259,8876.7789,2571.0762
13952,126657,100278,40652,17408.259,8876.7789,2571.0762
13953,139576,108789,44290,17408.259,8876.7789,2571.0762
13954,153021,115862,47801,17408.259,8876.7789,2571.0762
13955,165130,122177,50628,17408.259,8876.7789,2571.0762
13956,175123,127174,52614,17408.259,8876.7789,2571.0762
13957,183827,131042,54032,17408.259,8876.7789,2571.0762
13958,189457,133931,54495,17408.259,8876.7789,2571.0762
13959,192316,135910,54263,17408.259,8876.7789,2571.0762
13960,193022,136781,54282,17408.259,8876.7789,2571.0762
13961,193635,136118,54429,17408.259,8876.7789,2571.0762
13962,191500,132710,53842,17408.259,8876.7789,2571.0762
13963,186401,128330,52900,17408.259,8876.7789,2571.0762
13964,181309,124963,51624,17408.259,8876.7789,2571.0762
13965,177282,121665,50328,17408.259,8876.7789,2571.0762
13966,170492,114621,47764,17408.259,8876.7789,2571.0762
13967,158497,106291,44312,17408.259,8876.7789,2571.0762
13968,146132,98842,40929,17408.259,8876.7789,2571.0762
13969,136089,93227,38330,17408.259,8876.7789,2571.0762
13970,129089,89817,36792,17408.259,8876.7789,2571.0762
13971,124397,87831,35734,17408.259,8876.7789,2571.0762
13972,122164,88168,35427,17408.259,8876.7789,2571.0762
13973,123406,91736,36232,17408.259,8876.7789,2571.0762
13974,128664,97399,38175,17408.259,8876.7789,2571.0762
13975,136501,103741,41516,17408.259,8876.7789,2571.0762
13976,143979,110644,45384,17408.259,8876.7789,2571.0762
13977,153362,117456,48327,17408.259,8876.7789,2571.0762
13978,164788,123911,50406,17408.259,8876.7789,2571.0762
13979,176527,129318,51897,17408.259,8876.7789,2571.0762
13980,187583,133957,52929,17408.259,8876.7789,2571.0762
13981,196819,138192,53775,17408.259,8876.7789,2571.0762
13982,203129,141271,54513,17408.259,8876.7789,2571.0762
13983,206139,143393,54764,17408.259,8876.7789,2571.0762
13984,205681,145000,54883,17408.259,8876.7789,2571.0762
13985,203184,144706,54538,17408.259,8876.7789,2571.0762
13986,198563,141642,53168,17408.259,8876.7789,2571.0762
13987,192711,136252,51123,17408.259,8876.7789,2571.0762
13988,187898,132199,49783,17408.259,8876.7789,2571.0762
13989,182639,127881,48674,17408.259,8876.7789,2571.0762
13990,174490,117868,45520,17408.259,8876.7789,2571.0762
13991,161633,106776,41117,17408.259,8876.7789,2571.0762
13992,148053,97602,37192,17408.259,8876.7789,2571.0762
13993,137213,90943,34345,17408.259,8876.7789,2571.0762
13994,129582,86621,32448,17408.259,8876.7789,2571.0762
13995,124615,84017,31296,17408.259,8876.7789,2571.0762
13996,122262,83932,30891,17408.259,8876.7789,2571.0762
13997,123442,87135,31486,17408.259,8876.7789,2571.0762
13998,128753,92490,33370,17408.259,8876.7789,2571.0762
13999,136490,98713,36648,17408.259,8876.7789,2571.0762
14000,143471,105167,40240,17408.259,8876.7789,2571.0762
14001,151886,111653,43038,17408.259,8876.7789,2571.0762
14002,161907,119090,45402,17408.259,8876.7789,2571.0762
14003,173235,125494,47435,17408.259,8876.7789,2571.0762
14004,184037,131400,48871,17408.259,8876.7789,2571.0762
14005,192611,136459,50060,17408.259,8876.7789,2571.0762
14006,199788,140857,51179,17408.259,8876.7789,2571.0762
14007,204209,143795,51827,17408.259,8876.7789,2571.0762
14008,206000,146040,52282,17408.259,8876.7789,2571.0762
14009,204556,146373,52253,17408.259,8876.7789,2571.0762
14010,200709,144043,51411,17408.259,8876.7789,2571.0762
14011,195402,139377,49932,17408.259,8876.7789,2571.0762
14012,190888,136150,49136,17408.259,8876.7789,2571.0762
14013,185973,132656,48578,17408.259,8876.7789,2571.0762
14014,177678,122795,45872,17408.259,8876.7789,2571.0762
14015,164181,112099,41838,17408.259,8876.7789,2571.0762
14016,150127,102651,38071,17408.259,8876.7789,2571.0762
14017,138953,95885,35269,17408.259,8876.7789,2571.0762
14018,130603,91244,33252,17408.259,8876.7789,2571.0762
14019,125732,88523,32129,17408.259,8876.7789,2571.0762
14020,122914,88379,31778,17408.259,8876.7789,2571.0762
14021,123989,91535,32578,17408.259,8876.7789,2571.0762
14022,129386,97149,34623,17408.259,8876.7789,2571.0762
14023,136643,103230,38038,17408.259,8876.7789,2571.0762
14024,143554,110769,42079,17408.259,8876.7789,2571.0762
14025,152704,118461,45539,17408.259,8876.7789,2571.0762
14026,164790,126431,48324,17408.259,8876.7789,2571.0762
14027,177718,133336,50794,17408.259,8876.7789,2571.0762
14028,190514,138866,52704,17408.259,8876.7789,2571.0762
14029,201140,143795,54140,17408.259,8876.7789,2571.0762
14030,208970,147049,55509,17408.259,8876.7789,2571.0762
14031,212991,148425,56137,17408.259,8876.7789,2571.0762
14032,215070,148637,56415,17408.259,8876.7789,2571.0762
14033,215412,147214,56289,17408.259,8876.7789,2571.0762
14034,212904,143932,55471,17408.259,8876.7789,2571.0762
14035,206248,139324,54155,17408.259,8876.7789,2571.0762
14036,198555,136371,53115,17408.259,8876.7789,2571.0762
14037,191703,132021,52137,17408.259,8876.7789,2571.0762
14038,182033,122371,49176,17408.259,8876.7789,2571.0762
14039,167150,111789,44919,17408.259,8876.7789,2571.0762
14040,153437,102902,40865,17408.259,8876.7789,2571.0762
14041,141122,96135,37924,17408.259,8876.7789,2571.0762
14042,132574,91597,36073,17408.259,8876.7789,2571.0762
14043,127022,89089,34893,17408.259,8876.7789,2571.0762
14044,123849,88779,34459,17408.259,8876.7789,2571.0762
14045,124222,92068,35182,17408.259,8876.7789,2571.0762
14046,129601,98008,37293,17408.259,8876.7789,2571.0762
14047,137016,104331,40759,17408.259,8876.7789,2571.0762
